AÑO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,N_SIMPLE,N_EXTORSIVO,TOTAL,Población,Tasa_100k,Total Combatientes,Total de Víctimas del Caso,Asesinatos Selectivos,Victimas Masacre,AGENTE DEL ESTADO,AGENTE DEL ESTADO - GUERRILLA,CRIMEN ORGANIZADO,GRUPO ARMADO NO IDENTIFICADO,GRUPO PARAMILITAR,GRUPO POSDESMOVILIZACIÓN,GUERRILLA,AGENTE DEL ESTADO - GRUPO PARAMILITAR,Presencia,Intensidad,Categoría,Grupo de categoría,num_cai,avg_integrantes
1998,50,META,50689,SAN MARTIN,3,4,7,18750,37.33333333333333,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,4.0,220.0
1998,52,NARIÑO,52001,PASTO,2,9,11,332970,3.303600925008259,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,60.0,559.457627118644
1998,52,NARIÑO,52083,BELEN,0,1,1,4324,23.12673450508788,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin conflicto,baja intensidad,Sin conflicto,7,2.0,1996.0
1998,52,NARIÑO,52083,BELEN,0,1,1,4324,23.12673450508788,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin conflicto,baja intensidad,Sin conflicto,7,2.0,1996.0
1998,52,NARIÑO,52207,CONSACA,0,1,1,12067,8.287063893262616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,61.0
1998,52,NARIÑO,52227,CUMBAL,0,1,1,23289,4.293872643737386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,41.0
1998,52,NARIÑO,52227,CUMBAL,0,1,1,23289,4.293872643737386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,41.0
1998,52,NARIÑO,52317,GUACHUCAL,0,1,1,15420,6.485084306095979,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,
1998,52,NARIÑO,52356,IPIALES,1,7,8,95460,8.380473496752566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conflicto permanente,baja intensidad,Levemente afectados y persistente,2,7.0,248.0
1998,52,NARIÑO,52378,LA CRUZ,1,0,1,19517,5.123738279448686,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,74.0
1998,52,NARIÑO,52405,LEIVA,0,2,2,9837,20.33140185015757,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,25.0
1998,52,NARIÑO,52560,POTOSI,0,2,2,12138,16.47717910693689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,47.0
1998,52,NARIÑO,52612,RICAURTE,1,0,1,12238,8.171269815329302,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,3.0,109.0
1998,52,NARIÑO,52683,SANDONA,0,1,1,26757,3.737339761557723,6.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,203.0
1998,52,NARIÑO,52685,SAN BERNARDO,0,2,2,9718,20.580366330520683,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Sin conflicto,baja intensidad,Sin conflicto,7,1.0,29.0
1998,52,NARIÑO,52693,SAN PABLO,0,1,1,18005,5.55401277422938,0.0,0.0,5.0,9.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,142.0
1998,52,NARIÑO,52693,SAN PABLO,0,1,1,18005,5.55401277422938,0.0,0.0,3.0,9.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,142.0
1998,52,NARIÑO,52693,SAN PABLO,0,1,1,18005,5.55401277422938,0.0,0.0,7.0,9.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,142.0
1998,52,NARIÑO,52693,SAN PABLO,0,1,1,18005,5.55401277422938,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,142.0
1998,52,NARIÑO,52693,SAN PABLO,0,1,1,18005,5.55401277422938,0.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,142.0
1998,52,NARIÑO,52693,SAN PABLO,0,1,1,18005,5.55401277422938,0.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,142.0
1998,52,NARIÑO,52693,SAN PABLO,0,1,1,18005,5.55401277422938,0.0,0.0,7.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,142.0
1998,52,NARIÑO,52693,SAN PABLO,0,1,1,18005,5.55401277422938,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,142.0
1998,52,NARIÑO,52694,SAN PEDRO DE CARTAGO,0,1,1,5912,16.91474966170501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,83.0
1998,52,NARIÑO,52835,SAN ANDRES DE TUMACO,0,1,1,169598,0.5896295946886166,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,15.0,239.0
1998,52,NARIÑO,52835,SAN ANDRES DE TUMACO,0,1,1,169598,0.5896295946886166,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,15.0,239.0
1998,54,NORTE DE SANTANDER,54001,CUCUTA,8,30,38,549714,6.912685505553798,5.0,5.0,44.0,9.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,66.0,1078.4848484848485
1998,54,NORTE DE SANTANDER,54001,CUCUTA,8,30,38,549714,6.912685505553798,5.0,5.0,55.0,9.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,66.0,1078.4848484848485
1998,54,NORTE DE SANTANDER,54003,ABREGO,0,5,5,28373,17.622387481055934,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,21.0
1998,54,NORTE DE SANTANDER,54003,ABREGO,0,5,5,28373,17.622387481055934,1.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,21.0
1998,54,NORTE DE SANTANDER,54128,CACHIRA,0,2,2,11354,17.61493746697199,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,26.0
1998,54,NORTE DE SANTANDER,54128,CACHIRA,0,2,2,11354,17.61493746697199,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,26.0
1998,54,NORTE DE SANTANDER,54172,CHINACOTA,1,3,4,14011,28.548997216472774,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,24.0
1998,54,NORTE DE SANTANDER,54174,CHITAGA,0,1,1,10646,9.393199323689648,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,10.0
1998,54,NORTE DE SANTANDER,54206,CONVENCION,0,2,2,18058,11.075423634954037,4.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,1.0,
1998,54,NORTE DE SANTANDER,54206,CONVENCION,0,2,2,18058,11.075423634954037,4.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,1.0,
1998,54,NORTE DE SANTANDER,54245,EL CARMEN,1,6,7,13456,52.02140309155767,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,46.0
1998,54,NORTE DE SANTANDER,54245,EL CARMEN,1,6,7,13456,52.02140309155767,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,46.0
1998,54,NORTE DE SANTANDER,54250,EL TARRA,0,4,4,11561,34.5990831242972,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,1.0,
1998,54,NORTE DE SANTANDER,54261,EL ZULIA,3,1,4,18510,21.609940572663426,11.0,12.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
1998,54,NORTE DE SANTANDER,54261,EL ZULIA,3,1,4,18510,21.609940572663426,11.0,12.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
1998,54,NORTE DE SANTANDER,54344,HACARI,0,2,2,9358,21.372088053002777,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,
1998,54,NORTE DE SANTANDER,54385,LA ESPERANZA,3,6,9,5821,154.61260951726507,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,18.0
1998,54,NORTE DE SANTANDER,54385,LA ESPERANZA,3,6,9,5821,154.61260951726507,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,18.0
1998,54,NORTE DE SANTANDER,54398,LA PLAYA,1,0,1,7496,13.340448239060834,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,
1998,54,NORTE DE SANTANDER,54405,LOS PATIOS,2,1,3,48176,6.2271670541348385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,8.0,225.0
1998,54,NORTE DE SANTANDER,54498,OCAÑA,2,14,16,93559,17.10150813924903,0.0,1.0,34.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,6.0,80.0
1998,54,NORTE DE SANTANDER,54498,OCAÑA,2,14,16,93559,17.10150813924903,0.0,1.0,16.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,6.0,80.0
1998,54,NORTE DE SANTANDER,54518,PAMPLONA,0,1,1,47023,2.1266188886289688,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,147.0
1998,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,1,2,3,4914,61.05006105006105,1.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,8.0,192.0
1998,54,NORTE DE SANTANDER,54660,SALAZAR,0,5,5,10835,46.14674665436087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,35.0
1998,54,NORTE DE SANTANDER,54670,SAN CALIXTO,1,12,13,10135,128.26837691169217,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Conflicto permanente,baja intensidad,Levemente afectados y persistente,2,1.0,
1998,54,NORTE DE SANTANDER,54720,SARDINATA,5,38,43,22890,187.8549584971603,28.0,29.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,2.0,11.0
1998,54,NORTE DE SANTANDER,54720,SARDINATA,5,38,43,22890,187.8549584971603,28.0,29.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,2.0,11.0
1998,54,NORTE DE SANTANDER,54743,SILOS,0,1,1,5843,17.114495978093444,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,10.0
1998,54,NORTE DE SANTANDER,54810,TIBU,4,2,6,40352,14.86915146708961,15.0,15.0,8.0,4.0,9.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,5.0,20.0
1998,54,NORTE DE SANTANDER,54810,TIBU,4,2,6,40352,14.86915146708961,15.0,15.0,16.0,4.0,9.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,5.0,20.0
1998,54,NORTE DE SANTANDER,54820,TOLEDO,1,4,5,15679,31.88978888959755,5.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,90.0
1998,54,NORTE DE SANTANDER,54820,TOLEDO,1,4,5,15679,31.88978888959755,5.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,90.0
1998,54,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,0,4,4,84392,4.739785761683572,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,8.0,294.0
1998,63,QUINDIO,63001,ARMENIA,1,2,3,263505,1.138498320714977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,22.0,2577.0
1998,63,QUINDIO,63001,ARMENIA,1,2,3,263505,1.138498320714977,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,22.0,2577.0
1998,63,QUINDIO,63001,ARMENIA,1,2,3,263505,1.138498320714977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,22.0,2577.0
1998,63,QUINDIO,63190,CIRCASIA,0,1,1,24159,4.139244174013825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,154.0
1998,66,RISARALDA,66001,PEREIRA,0,13,13,397567,3.2698891004535082,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,61.0,596.7377049180328
1998,66,RISARALDA,66001,PEREIRA,0,13,13,397567,3.2698891004535082,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,61.0,596.7377049180328
1998,66,RISARALDA,66170,DOSQUEBRADAS,0,1,1,163702,0.6108660859366409,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,18.0,498.0
1998,66,RISARALDA,66170,DOSQUEBRADAS,0,1,1,163702,0.6108660859366409,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,18.0,498.0
1998,66,RISARALDA,66383,LA CELIA,0,1,1,8808,11.353315168029065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,74.0
1998,66,RISARALDA,66383,LA CELIA,0,1,1,8808,11.353315168029065,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,74.0
1998,66,RISARALDA,66400,LA VIRGINIA,0,1,1,28908,3.4592500345925,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,6.0,368.0
1998,66,RISARALDA,66572,PUEBLO RICO,0,1,1,13196,7.578053955744165,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,69.0
1998,66,RISARALDA,66572,PUEBLO RICO,0,1,1,13196,7.578053955744165,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,69.0
1998,66,RISARALDA,66594,QUINCHIA,0,2,2,30155,6.632399270436081,1.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,3.0,62.0
1998,66,RISARALDA,66594,QUINCHIA,0,2,2,30155,6.632399270436081,1.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,3.0,62.0
1998,68,SANTANDER,68001,BUCARAMANGA,6,24,30,430229,6.973030641820984,6.0,9.0,11.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,68.0,2065.8529411764707
1998,68,SANTANDER,68001,BUCARAMANGA,6,24,30,430229,6.973030641820984,6.0,9.0,5.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,68.0,2065.8529411764707
1998,68,SANTANDER,68081,BARRANCABERMEJA,14,32,46,168342,27.325325824809024,16.0,22.0,90.0,50.0,47.0,0.0,0.0,5.0,9.0,0.0,41.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,13.0,2231.0
1998,68,SANTANDER,68081,BARRANCABERMEJA,14,32,46,168342,27.325325824809024,16.0,22.0,85.0,50.0,47.0,0.0,0.0,5.0,9.0,0.0,41.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,13.0,2231.0
1998,68,SANTANDER,68132,CALIFORNIA,0,5,5,1591,314.26775612822127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,13.0
1998,68,SANTANDER,68147,CAPITANEJO,0,2,2,6864,29.13752913752914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,61.0
1998,68,SANTANDER,68152,CARCASI,0,3,3,5590,53.66726296958855,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin conflicto,baja intensidad,Sin conflicto,7,1.0,46.0
1998,68,SANTANDER,68162,CERRITO,0,1,1,6287,15.90583744234134,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,32.0
1998,68,SANTANDER,68190,CIMITARRA,1,4,5,23295,21.4638334406525,2.0,2.0,7.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,4.0,71.0
1998,68,SANTANDER,68190,CIMITARRA,1,4,5,23295,21.4638334406525,2.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,4.0,71.0
1998,68,SANTANDER,68207,CONCEPCION,0,1,1,6629,15.08523155830442,6.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,60.0
1998,68,SANTANDER,68207,CONCEPCION,0,1,1,6629,15.08523155830442,6.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,60.0
1998,68,SANTANDER,68207,CONCEPCION,0,1,1,6629,15.08523155830442,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,60.0
1998,68,SANTANDER,68207,CONCEPCION,0,1,1,6629,15.08523155830442,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,60.0
1998,68,SANTANDER,68217,COROMORO,0,3,3,6190,48.46526655896607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,97.0
1998,68,SANTANDER,68255,EL PLAYON,0,16,16,13236,120.88244182532488,3.0,3.0,6.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
1998,68,SANTANDER,68255,EL PLAYON,0,16,16,13236,120.88244182532488,3.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
1998,68,SANTANDER,68276,FLORIDABLANCA,0,1,1,198230,0.5044645109216567,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,12.0,99.0
1998,68,SANTANDER,68307,GIRON,1,6,7,92894,7.5354705363102035,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,16.0,217.0
1998,68,SANTANDER,68307,GIRON,1,6,7,92894,7.5354705363102035,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,16.0,217.0
1998,68,SANTANDER,68318,GUACA,3,2,5,7143,69.99860002799944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin conflicto,baja intensidad,Sin conflicto,7,1.0,10.0
1998,68,SANTANDER,68377,LA BELLEZA,0,1,1,7685,13.012361743656474,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,29.0
1998,68,SANTANDER,68406,LEBRIJA,0,3,3,29531,10.158816159290238,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,581.0
1998,68,SANTANDER,68406,LEBRIJA,0,3,3,29531,10.158816159290238,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,581.0
1998,68,SANTANDER,68432,MALAGA,0,2,2,17644,11.335298118340512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,2.0,53.0
1998,68,SANTANDER,68444,MATANZA,0,10,10,5508,181.5541031227306,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,26.0
1998,68,SANTANDER,68444,MATANZA,0,10,10,5508,181.5541031227306,2.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,26.0
1998,68,SANTANDER,68533,PARAMO,0,1,1,3554,28.137310073157007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin conflicto,baja intensidad,Sin conflicto,7,1.0,18.0
1998,68,SANTANDER,68547,PIEDECUESTA,0,5,5,95422,5.239881788266857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,10.0,85.0
1998,68,SANTANDER,68547,PIEDECUESTA,0,5,5,95422,5.239881788266857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,10.0,85.0
