AÑO,MUNICIPIO,N_SIMPLE,N_EXTORSIVO,TOTAL,Población,Tasa_100k,Total Combatientes,Total de Víctimas del Caso,Asesinatos Selectivos,Victimas Masacre,AGENTE DEL ESTADO,CRIMEN ORGANIZADO,GRUPO ARMADO NO IDENTIFICADO,GRUPO PARAMILITAR,GRUPO POSDESMOVILIZACIÓN,GUERRILLA,Grupo de categoría,num_cai,avg_integrantes,Presencia_Sin conflicto,Presencia_conflicto interrumpido,Presencia_conflicto pacificado,Intensidad_baja intensidad,Categoría_Fuertemente afectados y persistente,Categoría_Levemente afectados e interrumpido,Categoría_Levemente afectados y finalizado,Categoría_Levemente afectados y persistente,Categoría_Sin conflicto,victimas_pc,violencia_estruct,share_guerrilla,cobertura_cai,personal_pc,diff_guerrilla_param,TOTAL_lag1,TOTAL_roll3
1997,IBAGUE,0,8,8,422812,1.8920938856986085,2.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,71.0,1646.43661971831,0,0,0,0,1,0,0,0,0,1.8920938856986083e-05,0.75,1.0,0.00016792333235575148,0.0038940158266991243,0.6666666666666666,7.0,7.333333333333333
1997,IBAGUE,0,8,8,422812,1.8920938856986085,2.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,71.0,1646.43661971831,0,0,0,0,1,0,0,0,0,1.4190704142739563e-05,0.5,1.0,0.00016792333235575148,0.0038940158266991243,0.6666666666666666,8.0,7.666666666666667
1997,ALPUJARRA,0,1,1,5661,17.664723547076488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.0,36.0,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0003532944709415298,0.006359300476947536,0.0,0.0,1.0
1997,ALVARADO,0,1,1,9141,10.93972213105787,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,88.0,0,1,0,1,0,1,0,0,0,0.0001093972213105787,1.0,0.0,0.0001093972213105787,0.009626955475330927,0.0,0.0,1.0
1997,ALVARADO,0,1,1,9141,10.93972213105787,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,88.0,0,1,0,1,0,1,0,0,0,0.0001093972213105787,1.0,0.0,0.0001093972213105787,0.009626955475330927,0.0,1.0,1.0
1997,ARMERO,0,1,1,14795,6.759040216289287,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.6,26.0,1,0,0,1,0,0,0,0,1,0.00027036160865157147,4.0,0.0,0.0001081446434606286,0.0017573504562352145,0.0,0.0,1.0
1997,CAJAMARCA,0,1,1,19539,5.1179691898254775,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,2.0,168.0,0,1,0,1,0,1,0,0,0,0.00010235938379650955,2.0,0.0,0.00010235938379650955,0.008598188238906802,0.5,0.0,1.0
1997,CHAPARRAL,0,6,6,49131,12.212248885632288,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,353.0,0,1,0,0,0,0,0,0,0,0.00036636746656896867,3.0,0.0,2.0353748142720484e-05,0.00718487309438033,0.0,0.0,6.0
1997,CHAPARRAL,0,6,6,49131,12.212248885632288,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,353.0,0,1,0,0,0,0,0,0,0,0.00016282998514176387,1.3333333333333333,0.0,2.0353748142720484e-05,0.00718487309438033,0.0,6.0,6.0
1997,COYAIMA,1,0,1,25848,3.8687712782420314,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,42.0,0,1,0,1,0,1,0,0,0,0.0002708139894769421,7.0,0.0,3.8687712782420303e-05,0.0016248839368616526,0.0,0.0,1.0
1997,COYAIMA,1,0,1,25848,3.8687712782420314,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,42.0,0,1,0,1,0,1,0,0,0,0.00011606313834726091,3.0,0.0,3.8687712782420303e-05,0.0016248839368616526,0.0,1.0,1.0
1997,DOLORES,0,1,1,10371,9.642271719217048,4.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4,1.0,14.0,0,1,0,1,0,1,0,0,0,0.0006749590203451933,3.0,1.0,9.642271719217047e-05,0.0013499180406903867,0.8,0.0,1.0
1997,ESPINAL,0,2,2,68029,2.9399226800335154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7.0,274.0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.00010289729380117303,0.004027694071645916,0.0,2.0,2.0
1997,FRESNO,0,2,2,31720,6.305170239596469,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,2.0,88.0,0,1,0,1,0,1,0,0,0,0.00012610340479192938,2.0,0.0,6.305170239596469e-05,0.0027742749054224464,0.5,0.0,2.0
1997,LERIDA,0,1,1,16648,6.00672753483902,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,1.0,108.0,0,1,0,1,0,1,0,0,0,0.00018020182604517058,2.0,1.0,6.00672753483902e-05,0.0064872657376261415,0.5,0.0,1.0
1997,LERIDA,0,1,1,16648,6.00672753483902,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,1.0,108.0,0,1,0,1,0,1,0,0,0,0.0001201345506967804,1.0,1.0,6.00672753483902e-05,0.0064872657376261415,0.5,1.0,1.0
1997,MARIQUITA,0,2,2,32385,6.175698625907056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,180.0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,3.087849312953528e-05,0.00555812876331635,0.0,1.0,1.5
1997,NATAGAIMA,0,1,1,19234,5.199126546740148,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,100.0,0,1,0,1,0,1,0,0,0,0.00025995632733700737,5.0,0.0,5.199126546740148e-05,0.005199126546740148,0.0,0.0,1.0
1997,ORTEGA,1,0,1,34800,2.8735632183908044,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,2.0,48.0,0,1,0,1,0,1,0,0,0,5.747126436781609e-05,2.0,0.0,5.747126436781609e-05,0.001379310344827586,0.5,2.0,1.5
1997,PLANADAS,1,0,1,25424,3.933291378225299,5.0,5.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,2.0,34.0,0,1,0,0,0,0,0,0,0,0.0010619886721208308,22.0,0.2,7.866582756450598e-05,0.0013373190685966017,0.5,0.0,1.0
1997,PRADO,0,2,2,9749,20.514924607652063,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4,1.0,40.0,0,1,0,1,0,1,0,0,0,0.000615447738229562,1.5,3.0,0.00010257462303826033,0.004102984921530413,0.75,0.0,2.0
1997,RIOBLANCO,0,1,1,25348,3.9450844248066903,0.0,0.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,1.0,31.8,0,1,0,1,0,1,0,0,0,0.0015780337699226763,40.0,0.0,3.9450844248066906e-05,0.0012545368470885277,0.6666666666666666,0.0,1.0
1997,ROVIRA,0,2,2,23917,8.362252790901868,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,1.0,75.0,0,1,0,1,0,1,0,0,0,0.0005853576953631308,7.0,0.0,4.181126395450934e-05,0.003135844796588201,0.5,1.0,1.5
1997,SALDAÑA,0,2,2,14632,13.66867140513942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,1.0,52.0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,6.83433570256971e-05,0.003553854565336249,0.5,0.0,2.0
1997,VALLE DE SAN JUAN,0,2,2,5741,34.83713638738896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,54.0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.00017418568193694478,0.009406026824595019,0.0,0.0,2.0
1997,CALI,3,35,38,1945976,1.952747618675667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,207.0,524.792270531401,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.00010637335712259555,0.00026968075173147097,0.0,41.0,39.5
1997,BUENAVENTURA,1,2,3,268631,1.1167735667141916,3.0,3.0,37.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1,28.0,629.0,0,0,0,0,1,0,0,0,0,0.00014890314222855888,12.333333333333334,1.0,0.00010423219955999121,0.002341501911544088,0.75,0.0,3.0
1997,GUADALAJARA DE BUGA,0,3,3,122091,2.4571835761849767,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11.0,197.0,0,1,0,1,0,1,0,0,0,7.371550728554931e-05,3.0,0.0,9.009673112678249e-05,0.001613550548361468,0.0,2.0,2.5
1997,CAICEDONIA,0,2,2,34183,5.850861539361671,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,188.0,0,1,0,1,0,1,0,0,0,0.00014627153848404176,2.5,0.0,8.776292309042507e-05,0.005499809846999971,0.0,0.0,2.0
1997,CANDELARIA,0,3,3,66444,4.515080368430558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,35.0,1531.0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0005267593763168984,0.023041960146890614,0.0,3.0,3.0
1997,CARTAGO,0,2,2,129259,1.5472810403917716,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8.0,258.0,0,1,0,1,0,1,0,0,0,4.641843121175315e-05,3.0,0.0,6.189124161567086e-05,0.001995992542105385,0.0,1.0,1.5
1997,DAGUA,0,5,5,40048,12.485017978425889,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,6.0,357.0,0,1,0,1,0,1,0,0,0,0.00024970035956851775,1.8,0.0,0.00014982021574111066,0.008914302836596085,0.6666666666666666,1.0,3.0
1997,FLORIDA,0,1,1,52601,1.9011045417387504,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,205.0,0,0,0,0,1,0,0,0,0,0.00020912149959126253,11.0,0.0,7.604418166955001e-05,0.003897264310564438,0.0,0.0,1.0
1997,GINEBRA,0,2,2,19022,10.514141520344864,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,160.0,0,1,0,1,0,1,0,0,0,0.00010514141520344864,1.0,0.0,0.00010514141520344864,0.008411313216275891,0.0,0.0,2.0
1997,GUACARI,0,2,2,30898,6.472910868017348,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,105.0,0,1,0,1,0,1,0,0,0,0.0002589164347206939,4.0,0.0,9.709366302026021e-05,0.0033982782057091075,0.0,0.0,2.0
1997,JAMUNDI,0,4,4,93158,4.293780459005131,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,11.0,346.0,0,1,0,1,0,1,0,0,0,4.293780459005131e-05,0.75,2.0,0.00011807896262264111,0.0037141200970394386,0.6666666666666666,3.0,3.5
1997,OBANDO,0,1,1,15319,6.527841242900972,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,51.0,1,0,0,1,0,0,0,0,1,0.00013055682485801944,2.0,0.0,6.527841242900972e-05,0.003329199033879496,0.0,0.0,1.0
1997,PALMIRA,1,9,10,301421,3.317618878578467,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28.0,789.0,0,1,0,1,0,1,0,0,0,6.635237757156933e-06,0.2,0.0,9.289332860019707e-05,0.00261760129519841,0.0,1.0,5.5
1997,PRADERA,0,4,4,44132,9.063717937097795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,102.0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,6.797788452823348e-05,0.0023112480739599386,0.0,1.0,2.5
1997,RIOFRIO,0,1,1,16641,6.009254251547383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,153.0,0,1,0,1,0,1,0,0,0,6.009254251547383e-05,1.0,0.0,0.0001802776275464215,0.009194159004867496,0.0,1.0,1.0
1997,YOTOCO,0,1,1,14960,6.684491978609626,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,2.0,87.0,0,1,0,1,0,1,0,0,0,6.684491978609626e-05,0.0,1.0,0.00013368983957219252,0.005815508021390374,0.5,0.0,1.0
1997,YUMBO,0,1,1,81404,1.2284408628568622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9.0,219.0,0,1,0,1,0,1,0,0,0,1.2284408628568621e-05,1.0,0.0,0.00011055967765711759,0.0026902854896565277,0.0,1.0,1.0
1997,ARAUCA,3,6,9,68315,13.17426626655932,3.0,4.0,7.0,0.0,11.0,0.0,1.0,0.0,0.0,10.0,1,12.0,744.0,0,0,0,0,1,0,0,0,0,0.00016101880992461392,0.7777777777777778,3.3333333333333335,0.0001756568835541243,0.010890726780355705,0.9090909090909091,5.0,7.0
1997,CRAVO NORTE,1,0,1,5399,18.521948508983144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,81.0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.00018521948508983145,0.015002778292276347,0.0,2.0,1.5
1997,FORTUL,0,2,2,10478,19.08761213972132,11.0,11.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3,1.0,34.0,0,1,0,0,0,0,0,0,0,0.001431570910479099,2.0,0.18181818181818182,9.54380606986066e-05,0.0032448940637526246,0.6666666666666666,3.0,2.5
1997,TAME,2,4,6,33523,17.898159472600902,14.0,14.0,25.0,0.0,21.0,0.0,2.0,0.0,0.0,19.0,1,2.0,150.0,0,0,0,0,1,0,0,0,0,0.0011633803657190587,4.166666666666667,1.3571428571428572,5.9660531575336335e-05,0.004474539868150225,0.95,3.0,4.5
1997,YOPAL,1,17,18,94088,19.13102627327608,3.0,3.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4,12.0,1124.0,0,1,0,1,0,1,0,0,0,0.0002657086982399456,1.2222222222222223,1.3333333333333333,0.00012754017515517388,0.011946263072867953,0.8,6.0,12.0
1997,AGUAZUL,0,12,12,24912,48.16955684007707,4.0,4.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,4,2.0,315.0,0,1,0,1,0,1,0,0,0,0.0010035324341682724,1.75,1.5,8.028259473346178e-05,0.012644508670520232,0.8571428571428571,0.0,12.0
1997,HATO COROZAL,0,3,3,9889,30.33673778946304,1.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,1.0,99.0,0,1,0,1,0,1,0,0,0,0.0014157144301749419,4.333333333333333,2.0,0.00010112245929821013,0.010011123470522803,0.6666666666666666,0.0,3.0
1997,MANI,0,1,1,12241,8.169267216730658,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,1.0,131.0,0,1,0,1,0,1,0,0,0,0.00032677068866922634,4.0,0.0,8.169267216730659e-05,0.010701740053917164,0.6666666666666666,0.0,1.0
1997,OROCUE,0,1,1,7111,14.06271972999578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,145.0,0,1,0,1,0,1,0,0,0,0.0001406271972999578,1.0,0.0,0.0001406271972999578,0.020390943608493882,0.0,0.0,1.0
1997,PAZ DE ARIPORO,0,3,3,23798,12.606101353054878,1.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,2.0,237.0,0,1,0,1,0,1,0,0,0,0.000798386419026809,6.0,1.0,8.404067568703252e-05,0.009958820068913354,0.5,1.0,2.0
1997,PORE,0,1,1,8588,11.644154634373544,1.0,1.0,8.0,6.0,2.0,0.0,0.0,1.0,0.0,2.0,4,1.0,175.0,0,1,0,1,0,1,0,0,0,0.0017466231951560316,14.0,2.0,0.00011644154634373545,0.0203772706101537,0.25,0.0,1.0
1997,SAN LUIS DE PALENQUE,0,2,2,6714,29.78850163836759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,91.0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.00014894250819183795,0.013553768245457254,0.0,0.0,2.0
1997,VILLANUEVA,0,4,4,21480,18.6219739292365,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,5.0,655.0,0,1,0,1,0,1,0,0,0,0.00018621973929236498,0.75,2.0,0.00023277467411545624,0.030493482309124766,0.6666666666666666,10.0,8.0
1997,VILLANUEVA,0,4,4,21480,18.6219739292365,1.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,5.0,655.0,0,1,0,1,0,1,0,0,0,0.00037243947858472997,1.75,2.0,0.00023277467411545624,0.030493482309124766,0.6666666666666666,4.0,6.0
1997,VILLANUEVA,0,4,4,21480,18.6219739292365,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,5.0,655.0,0,1,0,1,0,1,0,0,0,0.00013966480446927373,0.5,2.0,0.00023277467411545624,0.030493482309124766,0.6666666666666666,4.0,4.0
1997,VILLANUEVA,0,4,4,21480,18.6219739292365,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,5.0,655.0,0,1,0,1,0,1,0,0,0,0.00013966480446927373,0.75,0.0,0.00023277467411545624,0.030493482309124766,0.5,4.0,4.0
1997,VILLANUEVA,0,4,4,21480,18.6219739292365,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,5.0,655.0,0,1,0,1,0,1,0,0,0,0.0003258845437616387,1.75,0.0,0.00023277467411545624,0.030493482309124766,0.5,4.0,4.0
1997,VILLANUEVA,0,4,4,21480,18.6219739292365,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,5.0,655.0,0,1,0,1,0,1,0,0,0,9.310986964618249e-05,0.5,0.0,0.00023277467411545624,0.030493482309124766,0.5,4.0,4.0
1997,MOCOA,0,2,2,24457,8.177617859917406,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4,7.0,389.0,0,1,0,1,0,1,0,0,0,0.0001226642678987611,1.0,3.0,0.0002862166250971092,0.015905466737539356,0.75,0.0,2.0
1997,LEGUIZAMO,0,2,2,16357,12.227181023415053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.2,98.4,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,7.336308614049031e-05,0.006015773063520206,0.0,14.0,8.0
1997,SIBUNDOY,0,1,1,8906,11.228385358185491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,139.0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.00011228385358185493,0.015607455647877836,0.0,0.0,1.0
1997,VALLE DEL GUAMUEZ,0,2,2,27063,7.390163692125781,7.0,8.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,3,3.4,163.8,0,1,0,0,0,0,0,0,0,0.0003325573661456601,0.5,0.42857142857142855,0.00012563278276613826,0.006052544063851015,0.16666666666666666,1.0,1.5
1997,VALLE DEL GUAMUEZ,0,2,2,27063,7.390163692125781,7.0,8.0,60.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,3,2.6,173.0,0,1,0,0,0,0,0,0,0,0.0025126556553227656,30.0,0.42857142857142855,9.607212799763515e-05,0.0063924915936888005,0.16666666666666666,2.0,1.6666666666666667
1997,LETICIA,0,3,3,30617,9.798477969755364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,9.0,426.0,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.00029395433909266093,0.013913838717052618,0.0,0.0,3.0
1997,BARRANCO MINAS,0,1,1,2737,36.53635367190354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.2,55.6,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.00043843624406284253,0.020314212641578372,0.0,0.0,1.0
1997,SAN JOSE DEL GUAVIARE,0,3,3,46409,6.46426339718589,1.0,2.0,38.0,7.0,14.0,0.0,0.0,1.0,0.0,14.0,3,7.0,682.0,0,1,0,0,0,0,0,0,0,0.0010127345988924562,15.0,14.0,0.0001508328126010041,0.014695425456269258,0.8125,0.0,3.0
1997,CALAMAR,0,1,1,6444,15.518311607697084,3.0,3.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,2.0,162.6,0,1,0,1,0,1,0,0,0,0.004345127250155183,25.0,0.6666666666666666,0.00031036623215394165,0.025232774674115454,0.6666666666666666,1.0,1.0
1997,CALAMAR,0,1,1,6444,15.518311607697084,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,2.0,53.2,0,1,0,1,0,1,0,0,0,0.0006207324643078833,1.0,0.6666666666666666,0.00031036623215394165,0.008255741775294848,0.6666666666666666,1.0,1.0
1998,MEDELLIN,21,60,81,1847391,4.384561795526772,8.0,21.0,1.0,35.0,6.0,0.0,10.0,22.0,0.0,8.0,1,286.0,1531.5384615384614,0,0,0,0,1,0,0,0,0,3.085432374629951e-05,0.4444444444444444,1.0,0.00015481292265687123,0.0008290277810915293,-0.45161290322580644,74.0,78.66666666666667
1998,MEDELLIN,21,60,81,1847391,4.384561795526772,8.0,21.0,1307.0,35.0,6.0,0.0,10.0,22.0,0.0,8.0,1,286.0,1531.5384615384614,0,0,0,0,1,0,0,0,0,0.0007377972502843199,16.567901234567902,1.0,0.00015481292265687123,0.0008290277810915293,-0.45161290322580644,81.0,78.66666666666667
1998,ABEJORRAL,1,1,2,24684,8.10241451952682,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,72.0,0,1,0,1,0,1,0,0,0,4.0512072597634096e-05,0.5,0.0,8.102414519526819e-05,0.002916869227029655,0.0,2.0,2.0
1998,ABRIAQUI,0,3,3,2776,108.06916426512969,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,22.0,0,1,0,1,0,1,0,0,0,0.004682997118155619,4.333333333333333,0.0,0.00036023054755043225,0.00792507204610951,0.0,0.0,3.0
1998,ANDES,1,1,2,41560,4.8123195380173245,0.0,0.0,27.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,4,5.0,181.0,0,1,0,1,0,1,0,0,0,0.0012512030798845044,26.0,0.0,0.00012030798845043312,0.004355149181905679,-0.8,1.0,1.6666666666666667
1998,ANGELOPOLIS,0,1,1,6008,16.644474034620508,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,43.0,0,1,0,1,0,1,0,0,0,0.0004993342210386152,3.0,0.0,0.00016644474034620507,0.007157123834886817,0.0,0.0,1.0
1998,ANGOSTURA,2,4,6,12742,47.08836917281432,1.0,5.0,7.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,4,1.0,50.0,0,1,0,1,0,1,0,0,0,0.0012556898446083817,1.8333333333333333,3.0,7.848061528802385e-05,0.003924030764401193,0.4,3.0,3.3333333333333335
1998,ANORI,1,5,6,14604,41.08463434675432,2.0,2.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,44.0,0,0,0,0,1,0,0,0,0,0.001917282936181868,4.333333333333333,0.5,6.847439057792385e-05,0.0030128731854286495,0.5,1.0,2.6666666666666665
1998,SANTAFE DE ANTIOQUIA,0,2,2,22245,8.990784445942907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.2,103.4,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,5.394470667565745e-05,0.004648235558552484,0.0,4.0,6.0
1998,APARTADO,0,4,4,76108,5.255689283649551,3.0,3.0,154.0,8.0,5.0,0.0,0.0,1.0,0.0,6.0,1,9.0,107.0,0,0,0,0,1,0,0,0,0,0.0021679718295054395,40.5,2.0,0.00011825300888211489,0.0014058968833762548,0.625,8.0,6.666666666666667
1998,ARGELIA,0,3,3,10707,28.01905295601009,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.0,103.0,0,1,0,1,0,1,0,0,0,0.0008405715886803026,3.0,0.0,0.0002801905295601009,0.009619874848230129,0.5,4.0,3.6666666666666665
1998,ARGELIA,0,3,3,10707,28.01905295601009,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.0,103.0,0,1,0,1,0,1,0,0,0,9.33968431867003e-05,0.3333333333333333,0.0,0.0002801905295601009,0.009619874848230129,0.5,3.0,3.3333333333333335
1998,BARBOSA,2,8,10,39451,25.34789992649109,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4,9.0,743.0,0,1,0,1,0,1,0,0,0,0.00015208739955894655,0.6,0.0,0.0002281310993384198,0.01883348964538288,-0.5,1.0,4.0
1998,BARBOSA,2,8,10,39451,25.34789992649109,0.0,0.0,36.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4,9.0,743.0,0,1,0,1,0,1,0,0,0,0.0010139159970596436,4.0,0.0,0.0002281310993384198,0.01883348964538288,-0.5,10.0,7.0
1998,BELMIRA,3,2,5,5854,85.41168431841477,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,71.0,0,1,0,1,0,1,0,0,0,0.0011957635804578067,1.4,0.0,0.00034164673727365904,0.012128459173214895,0.0,5.0,3.6666666666666665
1998,BELLO,0,3,3,334603,0.8965849080851038,0.0,1.0,121.0,25.0,0.0,1.0,0.0,6.0,0.0,0.0,4,21.0,1298.0,0,1,0,1,0,1,0,0,0,0.0004393266049617009,48.666666666666664,0.0,6.276094356595726e-05,0.003879224035648216,-0.8571428571428571,2.0,3.0
1998,BETANIA,1,3,4,12304,32.50975292587776,0.0,0.0,16.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,4,1.0,36.0,0,1,0,1,0,1,0,0,0,0.0026820546163849155,8.25,0.0,8.127438231469441e-05,0.002925877763328999,-0.8,0.0,4.0
1998,BETULIA,0,1,1,15807,6.326311127981274,7.0,7.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4,5.0,531.0,0,1,0,1,0,1,0,0,0,0.001455051559435693,16.0,0.5714285714285714,0.0003163155563990637,0.03359271208958057,0.8,4.0,2.0
1998,CIUDAD BOLIVAR,1,0,1,28277,3.536443045584751,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,89.0,2360.0,0,1,0,1,0,1,0,0,0,0.001449941648689748,41.0,0.0,0.003147434310570428,0.08346005587580012,0.0,1.0,1.6666666666666667
1998,BURITICA,2,2,4,8073,49.54787563483216,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,10.0,0,0,1,1,0,0,1,0,0,0.0004954787563483216,1.0,0.0,0.0001238696890870804,0.0012386968908708038,0.0,0.0,4.0
1998,CAICEDO,2,0,2,7575,26.4026402640264,4.0,4.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,1.0,34.0,0,1,0,1,0,1,0,0,0,0.0030363036303630363,9.5,0.5,0.000132013201320132,0.004488448844884489,0.6666666666666666,0.0,2.0
